time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
2.000805,7,5.101244,-66.66467,-78.12971,-268.2459,11.57722,0.3096534,-2.526452,1.135012,0.7875562,3.208965
2.000805,8,0.9970765,108.643,213.0743,286.7025,-9.512383,-0.3941676,3.699731,-0.07478797,-0.1937309,-0.2914757
2.000805,9,3.037958,-347.8324,-1.432357,-317.4933,6.37379,-0.02562699,-6.579303,0.705787,-0.03835854,0.6359059
2.000805,10,16.61633,-271.5482,237.3774,152.1015,-5.22961,-0.6960986,-8.900288,2.133356,-5.779242,-3.929424
2.000805,11,9.156219,-246.0527,-77.18391,-128.7156,5.558363,0.2154081,-10.43413,4.652431,0.9590939,1.796976
2.000805,12,7.220418,269.9639,195.1112,-21.2923,0.9544681,-0.5757449,10.72651,-2.767292,-2.062842,-0.114465
2.000805,13,7.702063,-187.3439,-216.6752,-120.738,5.595579,0.4429604,-10.00496,1.842553,1.587304,0.2048972
2.000805,14,1.924701,-142.3736,-94.30743,237.6765,-9.946548,0.3672109,-5.990366,0.4908335,0.3487845,-0.8279384
2.000805,15,4.879572,260.0722,131.6459,-102.3025,4.092316,-0.4987209,10.48901,-2.171934,-1.201949,0.7630763
2.000805,16,2.087946,-158.5934,-19.05597,-108.315,8.126615,0.188314,-11.82008,1.907644,0.1940476,1.250842
2.000805,17,9.404734,85.35039,117.2227,-361.5313,9.815642,-0.2505631,2.451838,-0.4988997,-1.166438,3.148429
2.000805,18,12.38983,327.9509,-59.75882,-218.3171,5.31916,-0.0028278,8.290737,-3.784461,-0.006093249,1.744121
2.000805,19,13.50378,85.77189,-280.6771,346.2829,-9.054548,0.3638261,2.218393,-0.8564686,2.429344,-3.328068
2.000805,20,20.08081,38.63126,-330.1722,-138.1078,10.33146,0.754547,1.634152,-0.7183852,7.503943,3.232785
2.000805,21,5.520654,267.6378,-227.4353,47.19518,-1.714457,0.5799186,10.33113,-1.893892,1.583312,-0.5103239
2.000805,22,7.412346,-239.5703,-290.1031,-132.401,4.647032,0.6915601,-8.796882,1.765529,2.534144,0.9136727
2.000805,23,8.196192,-239.8757,-251.8656,-37.07479,1.315158,0.6381043,-10.66267,2.567435,2.588599,-0.1773722
2.000805,24,3.392254,-28.17719,-115.426,470.6735,-8.991003,0.05683885,-1.134665,0.03721489,0.08452332,-1.596932
2.000805,25,11.59869,-73.53706,-377.2682,-16.84385,-0.3337879,0.7595215,-10.1608,0.9961802,4.366148,-0.1758833
2.000805,26,6.639265,120.3829,212.7016,-100.1001,8.582826,-1.115464,8.433339,-2.071326,-3.658446,1.119116
2.000805,27,10.70026,240.7971,165.497,318.6384,-7.692217,-0.1492039,5.757356,-1.86807,-0.779724,-1.951798
2.000805,28,2.436765,396.2409,-47.41021,-19.2632,0.2093743,0.1443723,9.817543,-0.9332502,0.1755787,-0.09959911
